ALPHA,K,ALBEDO,MAXINTCPTN,SLA,SLA_RATIO,FRACBB0,FRACBB1,TBB,RHOMIN,RHOMAX,TRHO,COEFFCOND,BLCOND,MAXCOND,MAXAGE,RAGE,NAGE,GROWTHTMIN,GROWTHTMAX,GROWTHTOPT,GROWTHSTART,MINDAYLENGTH,OMEGA_CTEM,RES0CTEM,EPSILON_CTEM,KAPPA,MIN_R0CTEM,MAX_S0CTEM,CN_LEAVES,CN_LITTER,CN_FINE_ROOTS,CN_LIVE_WOODS,CN_DEAD_WOODS,LEAVES_FINERTTOVER,DBHDCMAX,DBHDCMIN,SAP_A,SAP_B,HMAX,DMAX,CRA,CRB,CRC,MINPAREST,R,NSE,MAE
0.061562762,0.506009545,0.177916072,0.182011096,146.3237537,2.42294813,0.397612667,0.103351562,20.08540662,0.703070406,0.550691965,3.996901992,0.058708079,0.062674183,0.005696558,134.4151665,0.749760212,9.89809883,0.464047817,43.83166659,19.73549894,326.6047791,11.2437769,0.993341254,0.223384921,41.05482268,1.990197569,0.082960308,0.587741035,18.14864998,56.3790875,30.84893249,41.99703259,519.9653908,1.00000009,0.307751463,0.23740947,0.841497964,1.982855797,43.10374321,80.06200148,33.89477601,0.053549083,1.502994952,3.580648196,0.331942822,-6.014391546,3.438170732
0.049915189,0.542161444,0.14790081,0.38885167,193.4857704,2.299261369,0.387999405,0.152786095,19.9782131,0.556162402,0.625464674,4.001673064,0.053246477,0.039812927,0.009279622,151.7564635,0.75129106,10.10916355,0.783423957,38.09682379,19.2109205,640.7053965,10.70792874,1.029576918,0.218759828,37.74409939,1.137187501,0.138871165,0.568347979,18.99217787,45.20322149,42.29617144,42.00415996,19.48214625,1.000001512,0.921968751,0.109478703,0.80882723,2.26816006,37.81263756,107.3570494,34.94062956,0.019836058,0.975077467,4.001421674,0.119813349,-22.05611106,3.628493031
0.056109908,0.544232374,0.174671369,0.193638929,142.9132552,2.254924209,0.403033199,0.135736216,19.71818414,0.640404616,0.426528608,4.000112472,0.058374812,0.260354854,0.219632609,198.9426163,0.750658865,9.99863155,0.101964987,36.02061713,19.39596159,448.9410273,12.20010691,0.757949521,0.226202423,45.59310814,2.010879919,0.137946825,0.519702898,18.19488596,50.00484858,55.36206097,42.00123741,339.5778356,1.000001803,0.739883824,0.225203697,0.336127492,2.12136222,23.67282862,84.4010903,36.08198193,0.029025194,0.720722735,3.448874884,0.42476548,-0.382719711,3.333789199
0.056799675,0.616960971,0.189718016,0.090138338,119.2514472,2.304628629,0.39780459,0.164169901,19.61274221,0.671291952,0.642522395,3.995555759,0.061381973,0.159273912,0.10064748,112.9266355,0.748701059,10.07328403,1.786820588,42.45476681,19.25502776,532.8074585,10.39030477,0.453862027,0.218947671,38.71989692,1.477561499,0.090024467,0.541404377,18.2286432,48.36027172,80.57391312,41.99988492,177.1396013,0.999999549,0.428261307,0.183420131,0.822339417,1.839955767,36.82508306,67.87049912,37.63257448,0.027105562,0.784152576,3.498915016,-0.303518683,-100.483902,3.843954704
0.05938341,0.701049043,0.232345805,0.366205036,181.1137911,2.318258598,0.384689614,0.110592519,19.7469908,0.694592692,0.656749262,4.001600457,0.058139493,0.066395397,0.2625259,130.363492,0.752497125,9.965705458,0.737707059,38.75208764,19.0278005,263.0820049,11.61729954,0.962210197,0.222892952,45.19717263,1.208129315,0.122711846,0.519961744,19.37206545,50.10317443,1.906540846,42.00008412,212.865689,0.999998665,0.547616416,0.117496188,0.613801331,1.914750287,34.59857057,117.3973296,34.99562781,0.039746403,1.194485523,2.868256157,0.148684179,-112.8606939,3.64988676
0.056139406,0.541425376,0.189773651,0.172629534,15.47109997,2.086558431,0.392851647,0.15461029,20.19587656,0.69709838,0.460506494,3.998926371,0.05926097,0.011487637,0.057213301,169.3779345,0.751760471,9.946191726,0.049589349,39.56809906,19.02591042,545.6623288,11.08085096,0.493809199,0.223118046,39.55157852,1.54832641,0.081124401,0.553833633,17.44157019,37.25132121,44.79411114,41.99494603,422.4959582,1.000000084,1.085234574,0.154777452,0.75251268,1.840070491,31.50443358,78.86690982,33.93585304,0.042472314,1.26934064,2.782876225,-0.355997591,-77.64506414,4.092334495
0.051355779,0.524822517,0.240301278,0.269161818,98.38114583,2.478254778,0.396470608,0.130488902,19.79389887,0.627157385,0.588850013,4.001298552,0.060575973,0.098917464,0.23261663,158.690476,0.745364817,10.1865793,3.277760663,38.36278272,19.00424773,299.3001849,10.78866305,0.878152672,0.223062407,46.29975958,1.984556276,0.111755019,0.532362895,19.50325625,45.46871727,49.12268695,41.99885004,316.218921,1.000000018,0.475336542,0.108718045,0.875437977,2.393874422,34.54238379,96.96155847,33.5782137,0.033151273,1.027800272,4.230899568,0.359961494,-1.320068045,3.160052265
0.052021005,0.513087185,0.163075421,0.182525223,26.8764109,2.316781539,0.39965137,0.114754071,20.15294133,0.634914235,0.66829541,4.002058312,0.065235539,0.067092961,0.061796389,170.9901271,0.751521494,9.925374268,2.622602554,37.94446209,19.84086899,335.0732155,12.04006603,0.706375602,0.223783822,40.46740547,1.356140929,0.103398185,0.584600244,18.08132242,46.09735233,16.17226454,42.00238203,115.1949535,1.000000161,1.135619684,0.2563615,0.619250289,1.208926113,33.72268945,122.8721649,32.93314565,0.04823975,0.903690499,2.800727212,-0.061925931,-116.7140059,3.656019164
0.052044841,0.583494569,0.291443909,0.414769195,117.3552547,1.863516947,0.418440728,0.053875278,20.01018913,0.584237396,0.590523441,3.996478583,0.05491624,0.019129833,0.265599812,129.0010241,0.745326921,10.13649499,5.041114824,39.34875024,18.7449955,192.1557596,10.25625363,0.937729232,0.222255965,37.2348494,1.985485944,0.117223716,0.531104919,18.3696109,42.25183386,9.951715139,41.99053912,371.7464152,1.000000152,0.208391118,0.121640266,0.654709724,2.106431475,27.53997255,79.65982742,32.63399435,0.032117631,1.376434781,3.19487084,0.309510575,-15.53619072,3.303240418
0.054108728,0.614451234,0.190114286,0.542685389,57.13356915,2.424705983,0.402050091,0.094354594,19.99370824,0.689877355,0.671587238,4.001731564,0.06219365,0.131155035,0.256127551,187.1459238,0.7466854,9.933046645,1.853585268,38.68224718,18.95203028,156.63481,10.1848549,0.801052553,0.216015039,39.71645523,1.430435586,0.10220895,0.467093648,18.84023835,45.08880487,56.38349802,42.0034013,240.8239741,1.000000929,0.496991503,0.181928521,0.54486306,2.109093988,46.8976227,91.69841834,34.76987789,0.042775378,1.149280935,3.280722799,0.590054312,0.234509282,2.526027875
0.056239352,0.582964918,0.204954458,1.105748983,29.15478732,2.369368268,0.39545289,0.144415772,20.17998602,0.669986903,0.787440993,4.00662443,0.058839205,0.108355562,0.179326122,121.3690791,0.753383565,10.03276352,5.674667765,41.12558555,18.89880003,396.1729326,10.92462753,0.53370161,0.221375324,38.89692092,1.751198783,0.102716338,0.605844817,17.93430594,50.9111635,16.09081198,41.99724811,339.8323873,1.000001112,0.79952772,0.21307038,0.562125698,1.952754293,32.1794718,102.0003735,29.83461914,0.030563542,0.952999136,3.277344384,-0.395142623,-11.8400222,4.704947735
0.050854316,0.617438555,0.124127502,0.19220387,64.18086656,2.422477277,0.388793605,0.21144954,20.11939204,0.563390913,0.519249371,4.000727638,0.059906725,0.104138611,0.161550065,100.1960884,0.750840972,10.10480654,0.184643067,42.16217227,19.3461077,483.6272303,9.976137245,0.850554471,0.220044139,41.83421609,1.943480911,0.11777889,0.513298998,17.80700677,50.55732368,62.80320346,41.99836527,457.0770917,0.999998965,0.334606965,0.176006493,0.746081178,2.491887219,39.52678432,130.6089109,37.23936016,0.021584362,1.001180635,3.287209785,-0.427258584,-9.144597375,5.307273519
0.055789112,0.580091612,0.172606495,0.735454664,257.8392599,2.317822976,0.396372502,0.127308457,20.17656494,0.682741649,0.666363453,3.99971642,0.059822459,0.194222435,0.027929208,175.9253358,0.751326908,10.0877686,0.633487123,37.98454262,19.47223393,459.7438307,12.06349105,0.553717372,0.219062404,44.40535824,1.874755163,0.12708189,0.530314801,19.58449252,46.50101142,46.46913162,41.99682899,127.472347,1.000000272,0.665889315,0.117593496,0.857154046,2.000177397,27.87570843,102.4062612,35.93128854,0.038380187,1.441717312,4.837498099,0.318877661,-8.729937374,3.070087108
0.059587067,0.728408169,0.22591745,0.05097897,189.4752232,2.197093304,0.398453495,0.052387603,20.13670113,0.575156547,0.754085193,3.999426639,0.061963197,0.002293321,0.080151822,201.5956096,0.752911911,9.938824929,3.696862482,39.56918829,19.67333937,504.1440609,11.08589686,0.778165765,0.224648334,39.05209819,1.196875141,0.128958178,0.592283162,18.35907041,56.63506175,43.25925026,42.00165939,6.244393886,0.999999971,0.564295209,0.26343029,0.562937462,2.127891259,36.85253805,77.28945808,37.07210664,0.026924787,1.22197444,2.412915409,0.269411506,-0.399319741,3.9571777
0.052177777,0.663795407,0.114250733,0.35950541,78.38614127,2.250696662,0.403076053,0.109456708,19.81475956,0.592610252,0.53812512,4.004066305,0.06270302,0.065385051,0.066974035,139.4518494,0.747669798,9.96090883,1.939267823,37.98957944,19.36939272,340.4385176,10.88412244,0.728281884,0.214881152,37.50885955,1.595346811,0.114369152,0.608621641,19.89099771,48.30251429,54.92873493,42.00099877,491.386652,0.99999972,1.101970249,0.03731054,0.693764736,1.803608542,22.72565507,119.6512188,33.63069222,0.047239395,0.925235565,3.87257715,-0.38696221,-108.4181408,3.922308362
0.053311377,0.645370055,0.142060222,0.430759448,291.9475685,2.206006964,0.401751314,0.13663785,19.78604345,0.673934549,0.718614541,4.002546659,0.058013707,0.075141829,0.062415755,139.380471,0.753296986,9.816696081,5.625183712,41.2152255,20.24740122,80.29905835,11.49413535,1.099227609,0.223327991,41.70446605,1.707665528,0.12213944,0.488364088,18.38034136,42.44760973,50.03575211,42.0015845,575.2954543,1.000000757,0.229845528,0.203413287,0.621568116,1.25816351,30.94043208,118.5322031,32.48467202,0.02012441,1.382938216,4.146358175,0.543511025,-72.25578905,3.16804878
0.053967227,0.744746853,0.269640139,0.080385306,190.2883573,2.356554289,0.402797665,0.136806854,19.81809949,0.694710461,0.53653824,3.996869376,0.058071165,0.140000542,0.179603773,113.7053039,0.749499384,10.0580034,5.274340374,37.32967381,19.13901989,462.2474179,11.40281562,0.579027338,0.222759792,35.79547461,1.732855807,0.112314811,0.520308682,18.5376318,55.23782673,14.33758364,42.00300013,223.8752695,1.000001142,0.371785954,0.138507565,0.46592089,2.192469164,40.48843327,107.5023854,34.82440978,0.048152277,1.270514767,4.557777072,-0.401795358,-72.30478315,3.955818815
0.053743038,0.506631425,0.270038086,1.010770117,206.0302058,2.106759178,0.401437392,0.092693649,19.91971594,0.672336439,0.621547717,4.0054159,0.059292925,0.008355471,0.093003639,192.9932945,0.751068241,10.02199177,1.812000466,40.26453146,19.42508624,755.8005857,12.03678808,0.88190554,0.219338925,38.23125255,1.486381875,0.146960519,0.49891574,19.45788072,60.61634864,9.462710647,42.00182279,354.0096583,0.999999692,0.64732155,0.056763641,1.013765787,1.157119667,26.26006392,94.54180206,34.5776289,0.026952264,0.871711641,4.137066314,-0.381145558,-114.5581726,3.86010453
0.057264949,0.497997649,0.110154471,0.255529302,104.7044126,2.42749817,0.406046113,0.128458136,20.08259481,0.705900381,0.73405353,3.996952063,0.057778531,0.087880863,0.058741312,172.8659023,0.745138653,10.0009248,2.69345923,40.97233071,19.7368804,2.73748906,11.92483843,0.627117513,0.224490791,42.24624144,1.507919448,0.131427147,0.59258797,18.44720352,42.27588156,22.04639477,42.0053895,153.5099721,0.999999673,1.084641341,0.206638163,0.990813683,2.238151597,39.65142942,79.43125437,33.40741195,0.05516265,0.830253683,5.201644755,0.5451648,0.251256873,2.795888502
0.054295876,0.49508923,0.206249877,0.219249478,77.87979184,2.11820524,0.402854561,0.087068624,20.1737892,0.607935986,0.731479117,3.998998678,0.058203603,0.186563216,0.049839304,173.1290532,0.746279668,9.980884426,3.841220467,39.52714006,19.62562938,419.3553026,11.05039505,0.502614857,0.221105191,34.62493108,1.595367766,0.129446067,0.520529339,17.48612489,33.58548033,10.75021613,42.00314373,311.5675776,1.000000223,0.611006718,0.18872826,0.581343593,1.35422376,42.70299317,92.52891265,34.44994576,0.036033739,1.274345483,6.31825512,0.227069812,-22.48956447,3.454364111
0.051462494,0.739835244,0.258001519,0.029218514,214.6478819,2.467481497,0.395540376,0.102563556,19.95432779,0.702794203,0.59635801,3.99883249,0.057220333,0.005142165,0.059694356,130.6735841,0.754323542,10.16834198,3.175101063,39.41768103,19.12914423,415.546761,11.78990449,1.157343195,0.215784422,41.78771457,1.900885845,0.040528459,0.513998855,17.67186183,49.06758989,14.7421171,42.00006569,277.1181056,0.99999782,0.553054493,0.164869016,0.957153844,1.20300893,33.01874284,95.98356935,35.31564306,0.047015617,1.04002116,3.897240975,-0.40629255,-138.5791038,3.803763066
0.052090206,0.654373482,0.188736244,0.360435145,305.5340575,2.173306097,0.39510077,0.030716711,19.8997344,0.694244768,0.542697564,4.004073388,0.051292872,0.030383499,0.006873037,165.8648925,0.748610317,10.03654158,3.669912252,39.52886314,18.66760339,321.7963197,12.13605064,1.086073327,0.225428028,43.43203367,1.384195906,0.055451183,0.552727677,16.72441166,59.94626827,48.64052704,42.00426371,495.5921477,0.99999929,0.61239796,0.02345906,0.51189862,1.778391875,37.15197275,85.65880224,36.68314845,0.046185854,1.141413461,4.34520451,0.252391783,-69.13455094,3.480696864
0.050399915,0.706129725,0.15701662,0.381928938,72.32839073,1.982858283,0.393825602,0.105337629,19.85412834,0.658797153,0.749951795,3.994260539,0.06680097,0.008924144,0.034885893,71.9387717,0.753376684,9.94259326,2.179356517,42.16595739,19.00818953,361.673246,11.59400745,0.804651995,0.215508811,39.46206766,1.667802304,0.062490351,0.489247011,19.95118724,61.62087453,57.43741719,42.00456619,283.1684461,1.000000298,0.489678953,0.095447081,0.616717212,1.612168239,23.88865999,94.85748862,33.1087689,0.030701088,0.810263879,5.233151809,-0.488596085,-114.3558825,3.918162021
0.056101179,0.672285738,0.286273655,0.176933957,237.831083,2.525498717,0.396185997,0.07580792,20.10924937,0.641985145,0.49820897,3.999577641,0.056815654,0.226668484,0.174339816,177.1614158,0.747268445,9.961733958,5.384181641,39.59240433,18.80904601,354.6557621,11.37614669,0.983802944,0.221501298,39.77224722,1.394294346,0.052771811,0.541452857,17.67286268,56.81407836,58.26898802,41.99832832,270.1513559,1.000000073,0.420209927,0.236607243,0.600022575,2.313448983,42.34670027,101.6846343,32.33197944,0.027802742,1.035483672,4.068461084,0.34935054,-0.210364089,3.494608014
0.0555216,0.69607103,0.249511157,1.197582481,58.27467046,2.59681598,0.387861294,0.132381825,20.0629153,0.590731677,0.698048886,4.002406281,0.0608645,0.124114744,0.091504519,129.4950324,0.747439562,10.1025566,1.839853515,42.34907556,19.45016726,486.2117176,11.38055999,0.86346897,0.222789701,38.5988644,1.441097233,0.066606204,0.51441404,18.50789188,62.02326964,44.457575,41.99940633,398.94512,1.000000192,0.647150436,0.157953101,0.71503044,2.638110432,30.07557785,93.7289692,35.89111225,0.030017802,1.235462299,4.064112252,-0.0650307,-17.13843668,3.970905923
0.059915835,0.664531604,0.181891295,0.718512378,36.3707135,2.635913148,0.405088434,0.097323051,19.98158491,0.60616021,0.636489723,4.001137576,0.066712299,0.258007072,0.018729564,143.1108567,0.745857826,9.838168176,5.241321758,39.54204688,19.91094412,451.3030233,11.06996301,0.997964582,0.218021721,45.78862416,1.747930476,0.070977491,0.453154311,18.01688164,53.79601195,24.98019465,42.00549669,558.2026982,0.999999994,0.70594515,0.020170188,0.669804693,2.06129927,28.45560524,126.8452484,34.26709782,0.043488894,0.920462356,4.877579084,-0.065575964,-54.09156996,3.68216899
0.059034163,0.615916396,0.248180737,0.4982244,145.9305772,2.466205079,0.381976347,0.091900456,20.1674826,0.617325517,0.755663608,3.9959934,0.063840157,0.109126001,0.00239966,161.457547,0.748401278,10.0551967,6.201053408,38.22885414,19.45253643,334.783814,10.5722752,1.132991778,0.221760148,38.46467877,1.127290859,0.156063534,0.555100886,18.79443837,55.1832274,80.32316097,41.99174003,198.3672381,0.999998498,1.141866393,0.016815041,0.590325568,1.98293449,44.42456212,122.3552782,33.7785089,0.023879138,1.267442711,3.356701098,-0.137399402,-131.5344251,3.602961672
0.055832347,0.565115075,0.23910636,0.385629787,169.7199381,2.705357087,0.401918449,0.089892748,20.09055255,0.538921836,0.617653944,4.001652349,0.06281972,0.193428055,0.090896598,167.2233761,0.750686516,9.88958281,0.535835371,38.77814221,20.1046658,242.8338331,11.17752999,0.966058285,0.220387298,39.08036814,0.88351547,0.100784495,0.564946697,18.61274484,63.42009756,25.25896064,42.00004025,350.295835,1.000000161,0.727237068,0.208978738,0.532875491,1.531336085,39.32688051,104.8314593,32.29891179,0.035038995,1.167663947,5.306371688,0.539331205,-6.05396424,3.097534843
0.051875991,0.518209632,0.266622925,0.401099493,12.04931171,2.256651284,0.403409388,0.083541326,20.06525646,0.641651755,0.682962515,4.00148286,0.05530468,0.191476156,0.069818886,146.8449192,0.750307223,10.01204845,1.865112693,37.54222491,18.98785221,358.4955334,11.85131441,0.634282111,0.223187337,39.88485944,1.718497945,0.108115395,0.611386143,19.59249909,50.11172454,47.76786369,41.99990436,180.618474,0.999999329,0.742246847,0.214827397,0.662410055,1.995789239,29.31893128,87.47421697,34.41049869,0.016496978,1.117349468,5.43642033,-0.129456706,-9.551397225,3.876297909
0.056569435,0.626002025,0.126139471,0.301372507,78.03041406,2.376873099,0.403304735,0.126576573,20.25451284,0.535197752,0.575930364,3.996157539,0.052591564,0.070475559,0.103429657,104.5365277,0.750061755,10.09942542,2.774872649,37.00330121,19.38230202,498.3772595,11.57337489,0.968300445,0.22624167,35.99114298,1.399357841,0.092038631,0.548008406,18.79039051,45.11901047,31.67709128,41.99922149,230.0439661,1.000001678,0.303592382,0.073184157,0.289881844,2.352300927,32.99767971,119.2058416,34.63894223,0.044655602,1.064583341,3.657347234,-0.40309916,-50.01135102,4.082552265
0.052852063,0.613731089,0.149189852,0.41522488,114.6974089,2.086707443,0.406015872,0.125075689,20.24235297,0.574220391,0.563523002,4.000797369,0.064461028,0.020406553,0.032300498,191.6940545,0.752499258,9.952252786,4.133242835,38.09081923,19.46444849,427.8401518,11.06381267,0.565403478,0.22155859,41.64438973,1.384343617,0.091405951,0.564358928,17.42059335,47.02903126,54.35408331,41.99768961,635.0338856,0.999998846,0.91027234,0.249393043,0.749011835,2.438649621,42.79800944,81.88557009,36.11323015,0.037762362,0.920229175,6.077564797,0.224975117,-0.756772892,3.743928571
0.057500356,0.741162457,0.164252792,0.08455746,121.6136172,2.27559143,0.392141601,0.131068459,19.86864064,0.63177056,0.686167962,4.001892347,0.063404493,0.018623742,0.049346944,187.6225591,0.756017417,10.03048411,2.486351231,41.18761899,19.55848726,13.59268095,11.01455597,0.688545466,0.215446879,41.47869003,1.54841202,0.15379871,0.574712457,18.8052546,44.87197039,16.03552519,42.00443099,160.7844554,1.000000069,0.748713007,0.200015802,0.570589823,1.117690132,43.53489369,116.2717988,35.85460057,0.032410149,0.902255822,4.763697496,0.453023495,-27.31811685,3.153135889
0.048704806,0.624082949,0.192340598,0.782806685,196.6537322,2.250667577,0.39331348,0.077604926,19.82937522,0.728114078,0.686199655,4.001279869,0.056245191,0.007331904,0.078129022,171.6845537,0.742125149,10.03107906,0.604786227,37.86765833,19.99394389,283.8074123,11.35748163,0.647851251,0.226588122,44.04220666,2.110506021,0.098069769,0.53887991,19.14189368,58.00015546,59.2660558,41.99534898,316.1287016,0.999999405,0.467053403,0.198041238,0.574868646,2.536876817,31.06523025,84.27290757,34.78462092,0.03585013,1.119060113,5.281210554,0.409311732,-0.492567248,3.290383275
0.05399363,0.683041851,0.168191169,0.959909826,259.991681,2.348270396,0.391418204,0.145054912,20.29145254,0.624386927,0.814088789,4.002722605,0.060015735,0.029798836,0.231990583,139.9600724,0.747441576,10.02774913,2.685369155,41.74391334,19.32884578,349.6296823,11.28077659,1.026208951,0.218334673,41.9940716,2.05293678,0.107992381,0.545114411,18.57913791,49.64643572,68.63493788,41.99979454,390.9264072,0.999999845,0.205225871,0.184349494,0.849593694,2.495328747,28.96105295,123.2213844,35.45281243,0.047019337,1.331916049,3.971630313,0.120251425,-4.199061555,3.637290941
0.057020079,0.513216372,0.213434758,1.243472304,63.59729976,2.423551008,0.394129222,0.061687394,19.90383477,0.634489341,0.802969948,4.00404809,0.058701238,0.014011797,0.028106542,139.5797806,0.748350222,9.889097447,0.478307274,40.01563144,20.09498076,624.8215249,11.31175559,0.734353121,0.217444594,45.51099943,1.902557815,0.168671214,0.630683771,20.0877092,49.37002493,75.23594873,41.99804447,624.6186091,1.000000637,0.747345836,0.196535245,0.900049236,1.806462849,21.21883298,112.4070816,31.81826957,0.052524487,1.446883035,3.641515946,0.087523546,-9.660824837,3.756350174
