ALPHA,K,ALBEDO,MAXINTCPTN,SLA,SLA_RATIO,FRACBB0,FRACBB1,TBB,RHOMIN,RHOMAX,TRHO,COEFFCOND,BLCOND,MAXCOND,MAXAGE,RAGE,NAGE,GROWTHTMIN,GROWTHTMAX,GROWTHTOPT,GROWTHSTART,MINDAYLENGTH,OMEGA_CTEM,RES0CTEM,EPSILON_CTEM,KAPPA,MIN_R0CTEM,MAX_S0CTEM,CN_LEAVES,CN_LITTER,CN_FINE_ROOTS,CN_LIVE_WOODS,CN_DEAD_WOODS,LEAVES_FINERTTOVER,DBHDCMAX,DBHDCMIN,SAP_A,SAP_B,HMAX,DMAX,CRA,CRB,CRC,MINPAREST,R,NSE,MAE
0.062756559,0.531997676,0.096565718,0.225771167,99.68593046,2.202476439,0.016790628,0.132246286,9.896177232,0.389184256,0.394036994,3.883563048,0.085036599,0.050821586,0.114904364,189.2690187,1.196603467,3.957585044,0.981725317,32.57628244,16.88582081,247.9859042,11.52106197,0.430934942,0.322354002,5.619784016,2.238199613,0.046698707,0.397589908,59.12596941,121.1198186,39.35977443,40.75005457,699.4494049,0.056915619,0.066107084,0.108477246,4.259360839,1.421390925,77.64422719,163.7315165,56.98319838,0.069154601,5.785362575,3.034706189,0.19983091,-2.745141753,1.967939156
0.071211788,0.489478657,0.097117379,0.228865947,116.3519423,1.552330655,0.27118289,0.176571381,9.828118417,0.531779413,0.429173066,3.944869748,0.064803175,0.098170974,0.01214991,190.8023888,1.39157764,4.029434568,1.299830311,33.51790767,16.9695301,258.2569403,12.47178838,0.512710888,0.211644113,1.820279138,1.185305826,0.188907982,0.485310967,46.43974711,120.9311896,51.52078748,43.00533275,410.932031,0.299172417,0.254350527,0.130802323,4.471403919,1.71561406,43.34876915,138.2559472,73.57003745,0.074757844,4.368783448,2.617031259,0.666027486,0.159141958,3.976378803
0.066538504,0.537448673,0.084861098,0.084261031,59.10712292,1.460900937,0.498995373,0.045715509,9.917082361,0.317928082,0.345934308,3.982962543,0.016629864,0.058555196,0.055036724,184.4145772,1.511592536,4.089033338,0.838952257,38.44448387,18.11295476,391.7101436,11.44436491,0.849236465,0.212416888,7.585074905,0.812684008,0.146277127,0.397461565,44.52513127,75.06874179,46.26978404,51.332543,788.1405816,0.156704408,0.158968733,0.158686322,2.909143321,1.485260884,81.141579,154.0576025,42.4507855,0.061975821,4.849986206,3.318495987,0.639302694,0.376468909,1.906319921
0.069712291,0.484843768,0.073358021,0.108743164,84.80425389,2.145841467,0.425349058,0.516115748,9.928131758,0.485157993,0.428012931,4.091958811,0.030017306,0.001689515,0.00103434,234.3780459,1.411422946,4.049980356,2.1590809,34.65055535,15.95438777,366.5275932,11.71051931,0.601400121,0.231988652,5.517698031,1.172830849,0.093250689,0.646335438,55.95513547,71.27698066,36.99771214,44.09018091,531.3975089,0.001307437,0.012595814,0.207844539,5.369400397,1.372524368,70.43471674,147.874044,49.54902982,0.054739812,5.969372028,3.1401119,0.644514549,0.185070209,3.561285574
0.070111881,0.594596541,0.128966036,0.209882733,34.94989436,2.068443805,0.074678487,0.251454117,9.99066656,0.410238013,0.45036233,3.955060006,0.122240452,0.047980744,0.011953031,214.8421448,0.923617151,4.026252614,0.137672094,38.14738918,17.42109804,458.0314215,10.71250176,0.667295154,0.324603308,5.459323362,2.159371111,0.108716801,0.412937856,46.09162979,128.0383201,39.05565442,53.74445212,423.3199321,0.391771527,0.098140688,0.054717016,1.384034706,1.464738025,33.90754129,159.0660162,59.39893763,0.109969782,4.819282656,2.057637224,0.304805665,-7.559686855,2.089607458
0.071924996,0.651832794,0.095031331,0.098225668,88.42938492,2.184156816,0.497157364,0.215195458,10.03481473,0.360980832,0.445755104,3.957221049,0.104182725,0.042655896,0.036397818,155.0076402,1.060296767,4.001850667,0.320869576,35.3198891,19.34392242,498.4406606,12.43511682,0.357411226,0.187834411,4.922115965,1.065944717,0.086843453,0.404098584,77.97180563,41.2632653,45.58461895,62.2736366,761.0785396,0.115929915,0.234179636,0.245973477,4.203366103,1.383911508,57.47732424,154.9313716,41.88160136,0.042124056,6.511728663,3.835597419,0.66294446,0.293127189,2.761560353
0.065470585,0.493438015,0.079070748,0.182968648,135.7524491,1.930454556,0.293257581,0.557196884,10.0203022,0.425091153,0.441410283,4.023734639,0.157189534,0.017541241,0.076958417,168.3783361,0.938633175,4.101817028,0.606094212,38.93172302,19.48428301,569.5583951,12.65921354,0.668968309,0.188117295,3.736164305,1.14128176,0.1466035,0.317478261,48.56991474,141.2466548,32.06215737,56.24367614,468.5654152,0.231708982,0.218584284,0.186671773,3.32058056,1.526321626,57.60399723,153.4848316,59.01910728,0.068421035,4.950045077,1.333101397,0.651214654,0.414547794,1.671913641
0.070461707,0.495972191,0.06504571,0.170787052,57.32835877,2.275024895,0.314579875,0.412453441,10.10667215,0.467016951,0.462864123,4.058389045,0.102257708,0.118798714,0.018981254,165.729003,0.508139315,3.937504771,0.399381007,32.22159892,18.73776663,215.1983568,11.78510463,0.471813604,0.23050418,7.034782899,0.708534711,0.099473196,0.579163637,57.12688379,114.8481876,32.80130148,46.75571446,604.871523,0.348897384,0.213882803,0.221799475,1.282188591,1.643225956,44.49284193,174.9786857,70.51314195,0.085427489,5.006294249,0.237120666,0.625098358,0.378278216,1.745682041
0.067213851,0.479359727,0.089333376,0.199074068,79.31326758,1.968110464,0.192165871,0.137018475,9.983450756,0.399755294,0.331216543,3.954793216,0.075763393,0.057377331,0.070002755,169.7648663,0.980915256,4.08897249,1.075689077,34.95811085,18.24529082,434.2258908,12.01660314,0.584858059,0.269976245,5.423604378,1.523191738,0.076434228,0.575344287,52.25062003,84.44199151,37.41707229,47.30541613,850.3836418,0.056316538,0.080231976,0.131725124,3.25115702,1.443985111,52.09572789,163.3160828,61.64588991,0.070779979,6.036629885,5.608037376,0.591554192,-0.517501638,1.433758587
0.073260481,0.626162636,0.118447405,0.093102193,19.74921147,1.852659631,0.758566076,0.330978205,9.953077825,0.461169526,0.380190936,3.988609556,0.071057006,0.034311563,0.055288289,222.7024302,1.008633052,4.06009247,1.921585533,35.23457186,15.28014325,297.0985361,13.53067529,0.421694273,0.138251394,5.885710427,2.219726593,0.083388501,0.628381214,77.83808978,165.3791334,37.51247946,50.85294441,139.0750376,0.17522402,0.202335664,0.126447523,2.576195363,1.254890448,52.9777695,179.011802,55.44427533,0.083274611,6.330471908,0.843611195,0.569717493,0.310610185,2.001540726
0.069040253,0.58189047,0.079765999,0.118561289,92.40944194,1.877070508,0.377174369,0.110301217,9.886459637,0.33143725,0.447809684,4.095474704,0.107253677,0.02154317,0.006771413,197.6199954,1.123051225,3.969231173,1.813480973,34.01827136,18.06034033,441.3480999,12.73832528,0.745360734,0.15089136,5.424260387,1.471496655,0.12443093,0.595008359,61.66879039,172.7942884,45.73023298,37.7166986,652.5209536,0.114730509,0.128269799,0.130506409,3.415489489,1.243197952,39.39925508,155.4737384,39.35513421,0.100366127,5.697448049,1.548988354,0.622667448,-0.913203954,1.453444553
0.072056445,0.558276574,0.08181053,0.155772361,69.86403689,1.854543158,0.302150534,0.236039189,10.1034782,0.436482625,0.390175258,3.984684145,0.088706498,0.060609283,0.033357955,199.2775144,1.300094033,4.070220799,1.548328626,34.50153759,18.98527419,405.8160882,11.26264978,0.28406369,0.186699808,6.982675533,1.114048655,0.044731246,0.525110109,68.64471618,122.6235367,26.92977396,59.63840421,374.2461568,0.35519002,0.190076177,0.140301929,5.587641924,1.486168931,59.27228764,163.8501926,63.14062503,0.053887319,4.99891352,3.38709173,0.644419639,0.389818882,1.919254171
0.070700189,0.600535604,0.121397355,0.177378791,116.3029645,1.365655674,0.205795965,0.210482549,10.08448054,0.506699013,0.344087598,4.030718964,0.116793902,0.018774331,0.131239869,195.4382693,0.215068252,3.895788624,1.480307852,34.80880054,19.55810131,121.39072,12.72416966,0.281151765,0.215682486,4.15447541,1.091844633,0.044859468,0.561350246,52.54676997,82.8658205,59.33190662,53.46168425,559.5311691,0.165647624,0.260482126,0.014324558,2.131203655,1.313832856,47.33830872,157.6621621,60.82544272,0.045911292,5.821901757,1.742461434,0.541587034,-11.65976983,2.042953876
0.064800579,0.587781967,0.097648587,0.215177806,140.5925309,1.848337416,0.174075018,0.122992109,9.984389973,0.403572704,0.343791725,4.031063862,0.105411968,0.041744357,0.109222886,200.2311113,1.128343061,3.886339742,0.395986299,33.68938956,16.5187343,589.7251917,10.30935897,0.577098792,0.196229922,7.149078525,2.252201946,0.069449525,0.485452139,70.18943543,140.7851841,43.23079302,30.36910833,838.7287893,0.332185412,0.079165185,0.213630209,7.199231967,1.660192299,59.62652818,154.2400328,56.18589873,0.075165521,6.676082758,3.558299294,0.652109007,0.37384898,2.294003925
0.070247829,0.639217899,0.105939447,0.225372898,103.3231701,2.014321032,0.204774251,0.04686198,9.981050013,0.400655715,0.474412164,3.944618001,0.112236179,0.042089921,0.03118516,194.6135015,0.905784196,3.967367727,1.700816114,36.73144413,17.54578382,334.5595394,12.98730663,0.410190053,0.087975647,5.947752889,1.448560019,0.052960066,0.42514237,39.78157402,107.6130224,36.49932318,52.99865944,206.3210684,0.23721665,0.268957988,0.230777456,4.986011229,1.439396375,27.91593749,139.7804503,62.29400529,0.044664561,6.487040449,2.863053691,0.651443523,0.304510571,2.65626104
0.074681282,0.486771408,0.082817418,0.106734355,85.44403993,1.470531619,0.418329965,0.39181081,10.00018108,0.403777899,0.431640854,3.943276195,0.097627689,0.025152019,0.133870926,233.1105664,1.606209997,4.016035583,1.14620884,32.06803219,15.88983837,233.0432355,12.43239986,0.322898543,0.268944064,1.797355581,1.832486139,0.185758234,0.637511756,59.85984935,114.1654503,39.77675585,42.27835195,742.8593564,0.059940884,0.225528378,0.085882638,6.653884725,1.678107023,55.99777704,128.2547413,46.29475416,0.047965373,5.382698803,2.680032441,0.648456832,0.271345203,3.113199215
0.071492228,0.631360045,0.093367146,0.123342275,48.68897991,1.981399235,0.591019704,0.255176853,10.09143479,0.390386832,0.398202591,4.099124398,0.015191797,0.042241594,0.105846751,214.477931,1.073566692,4.046842916,2.594972627,35.83079018,12.93407966,539.0554458,12.40602787,0.405094199,0.211907463,5.387325343,2.257310763,0.04333315,0.474899689,70.05957127,117.6296691,53.98675054,44.15339507,888.0512758,0.410689325,0.075434578,0.157441486,5.2916958,1.508434729,61.49406885,153.1559125,45.82523712,0.110520812,4.610949505,6.720933527,0.688397688,0.416979412,1.915583906
0.068428087,0.452445637,0.124140727,0.084090999,141.5611173,2.024960309,0.637303348,0.582789337,10.10513348,0.301312749,0.509283894,3.948383845,0.085516472,0.114863446,0.087947992,190.0594415,0.440340243,4.014535116,1.426634469,32.643071,18.50499396,439.0200395,10.54199884,0.414517067,0.272698865,7.169667637,1.775708057,0.16732812,0.499517903,66.18153127,105.1420356,30.33990696,51.52817109,270.9987761,0.086740631,0.222536003,0.171897547,2.736618245,1.49893093,35.10640121,175.9503909,56.38873633,0.091229533,6.61494757,0.742580138,0.624018084,0.382929831,1.864425908
0.065791822,0.623191112,0.08013491,0.14494392,75.06045,1.776684483,0.450516064,0.615322688,10.00577057,0.466111006,0.457390013,3.974943257,0.10342068,0.042335493,0.06078034,226.7442124,1.066204464,4.081081139,0.331257233,32.67683811,15.70349964,347.5007112,11.9257321,0.531254524,0.137829073,3.993490985,1.728766163,0.065358938,0.580035421,47.00228028,106.8420643,65.9877735,61.72707448,530.4102324,0.22469273,0.105950114,0.251711149,4.71277999,1.457961265,57.66246869,147.4938773,58.13039551,0.05864121,4.887869798,4.614375406,0.685647741,0.272909346,2.885201178
0.067549873,0.617285018,0.099395596,0.187627411,92.84304002,1.381177568,0.166065351,0.089021269,9.997079052,0.476909062,0.466720784,3.844476189,0.112524841,0.083223779,0.101557544,169.2055531,0.842101322,4.071804,1.275103005,37.58940893,14.80489518,425.4748768,11.53477863,0.769817437,0.228380798,5.457715529,1.235217817,0.204027833,0.557928256,38.96613873,115.1981245,42.25458915,58.64156652,353.8842344,0.468407642,0.172407236,0.002272072,2.857587935,1.413052104,66.19846471,134.1468669,57.37114545,0.05271938,6.045065944,6.629215394,0.680502211,0.438141427,1.452482826
0.065569901,0.632256168,0.069212579,0.196122871,111.550768,2.529532117,0.036154584,0.28428416,9.922417662,0.440024862,0.363210018,3.949329472,0.066687588,0.08533499,0.07088478,218.4844052,1.416145638,4.0513968,2.288290842,35.86415975,15.71825428,652.5057937,11.77971562,0.512192189,0.270447898,4.443481477,1.97741779,0.113771587,0.407975579,45.10015007,137.1194373,67.34873853,58.26078893,326.1433626,0.143524856,0.337138593,0.21125483,2.926568182,1.607119258,62.16895852,160.7850338,58.89395595,0.05530761,3.710911109,5.243760495,0.6667958,0.270201012,2.895505397
0.064583484,0.500231036,0.089298898,0.058529307,89.96677759,1.665188877,0.124904076,0.002480238,9.957348995,0.493870438,0.489588232,4.036981405,0.107550982,0.039982007,0.09756038,220.8684183,0.850034295,3.943317312,0.267442389,37.65397429,17.64943722,360.9841381,11.17564634,0.210373388,0.215993265,1.562409046,1.443375485,0.050707909,0.741005777,30.66231587,166.5947741,63.46197572,67.09506672,837.5685265,0.230966275,0.161126666,0.247504134,4.003251983,1.126479687,72.99383933,124.3204066,40.89811535,0.078503189,5.820498904,5.484711198,0.649026828,0.385687,1.515122669
0.066845217,0.606521552,0.080094846,0.112465635,88.7804969,2.353216886,0.367678038,0.131844746,10.02371248,0.364087133,0.394749562,3.922702062,0.148280448,0.007887276,0.048582189,196.8500899,0.514159613,3.99085263,1.422296494,32.59100536,20.11215239,201.4269265,11.80731325,0.654846208,0.259097762,3.294107019,1.588432665,0.080577822,0.513325167,62.16899642,92.0346771,41.6199607,25.18886035,700.373141,0.015357966,0.271012021,0.066112308,1.78613638,1.380698033,25.51855638,169.3978252,53.48017493,0.047627916,4.886948319,2.559762265,0.580607149,-0.594521884,1.595937193
0.065123439,0.613774319,0.071218624,0.201375519,117.3730436,1.831201836,0.482212591,0.282929092,9.993689308,0.44530693,0.290022783,3.999920201,0.046289016,0.072350328,0.01564621,208.9756123,1.651822953,3.908976711,1.293754345,34.8088959,15.26898675,339.8003603,12.38392411,0.732311346,0.280938446,3.619557266,1.567281327,0.142519054,0.585342122,55.90968024,68.83410695,64.51015972,42.96922082,400.6946938,0.121948633,0.090521564,0.224732183,1.816564406,1.439818282,40.25073524,180.1455496,46.95452927,0.025089746,5.531542115,4.42775115,0.667908418,0.290332927,2.772571148
0.067061754,0.571240877,0.088621215,0.120662019,92.57832066,2.259510968,0.426114033,0.061517609,10.08672225,0.483371517,0.456132898,4.051086391,0.142417288,0.019971269,0.107918172,179.6042359,0.988387302,4.008516134,0.471250973,36.07058562,15.85978392,139.3576123,11.41474788,0.779678298,0.294812648,4.744525973,1.429526887,0.166333327,0.529605113,50.99243389,87.44200375,30.29656827,54.36158448,414.5272503,0.431188592,0.230213162,0.029033109,1.381638173,1.25400214,53.46114404,152.2727839,54.09821337,0.002124443,5.815026613,2.872566665,0.631331886,-0.479060255,1.45205103
0.074014855,0.450886872,0.119003188,0.132005107,84.12809511,1.753035016,0.30041091,0.366269258,9.960569051,0.529287234,0.395413507,3.913808468,0.07557476,0.065016323,0.056400592,217.8482861,0.611629302,3.914704458,0.828552124,34.09845463,21.35978465,40.90016141,12.13340445,0.543544775,0.259001097,1.688148779,1.225930807,0.113451217,0.562865234,53.75999341,110.7456377,42.5826617,62.50946408,640.8278383,0.313830273,0.218789843,0.187222705,4.639832309,1.53751915,71.04246925,173.4259209,45.2814093,0.031738996,4.692480832,5.812815493,0.639636743,0.291724251,2.870991168
0.069035485,0.554097033,0.091865167,0.169293224,119.6981985,2.021059248,0.364279919,0.383258361,10.0354307,0.50001098,0.360472491,4.014845488,0.092140483,0.035620782,0.075965791,177.3491239,0.418467417,4.013929943,1.92470569,34.23276713,19.02883991,678.9049632,11.94947642,0.83072002,0.213802543,4.015299545,1.132288478,0.104713775,0.742087666,65.27530092,78.06461624,48.45150233,48.22284212,193.685932,0.25991846,0.102186127,0.189859657,6.56872169,1.526708552,36.1178236,182.3144998,66.01921539,0.060767056,5.98549937,5.318492903,0.647014788,0.380562296,1.499244357
0.072665501,0.466172011,0.113523206,0.146681312,93.18460024,2.506349491,0.028709228,0.159034219,9.917223838,0.443159722,0.390327732,4.009077881,0.089748975,0.01587443,0.101568143,208.3552769,1.370939352,4.00529515,0.646644882,31.70094092,16.38833825,499.7257711,12.60677677,0.414442342,0.288910623,7.897194243,1.377649611,0.153725809,0.685387261,84.17055471,127.7694245,59.3292993,56.06208862,274.060478,0.014493116,0.13104387,0.00776906,2.489812183,1.397377755,44.51236491,157.8335986,54.2037271,0.061833503,5.578750263,4.042046683,0.661689174,-0.038072279,1.27626104
0.068649214,0.434965717,0.051159023,0.05282577,62.78216228,2.269124076,0.317039341,0.187623035,10.02415481,0.512308519,0.45870762,3.88672193,0.115130607,0.097489057,0.115866551,232.0982789,0.889186382,4.056172086,1.131355919,35.14136734,15.37686768,13.29138059,12.62184801,0.242928522,0.158512234,4.161239962,1.899062821,0.064536179,0.540360362,65.92246808,65.24047342,44.97514466,30.52611754,476.8816023,0.205092259,0.071881833,0.120621108,1.553686446,1.42285967,83.72017682,172.7852935,48.47795261,0.088115667,6.809918691,0.235385859,0.592026808,-2.014097046,1.701432777
0.065587149,0.553331776,0.095097801,0.148546907,49.85815622,2.099232317,0.320145297,0.107743147,9.887526745,0.249768124,0.416902844,3.964090563,0.041728035,0.00749265,0.003659657,207.9833754,0.992849468,3.839030076,2.41539142,34.20140405,13.26708825,277.659223,10.98674899,0.452746337,0.255981908,7.556402063,1.354373653,0.134701946,0.578206756,52.45805246,138.2987752,50.98209242,49.52864172,345.4092439,0.226967874,0.096842488,0.090122924,4.966608295,1.408126038,70.99529291,128.8788436,56.17151428,0.047306788,4.718864033,3.726647577,0.006384612,-1.959490161,2.239519136
0.063038355,0.595445869,0.08847875,0.172227369,76.33585162,1.461872002,0.134727061,0.272296967,9.963105837,0.477069301,0.391491471,3.983026175,0.039728378,0.012842373,0.080796888,212.2442621,0.566006355,4.084711261,1.002624149,35.93771708,15.97192285,194.3256171,13.31502262,0.620474408,0.308739121,3.966438496,2.257596658,0.170574749,0.391027856,79.83402301,108.6209184,51.55726184,49.19061918,257.4775824,0.296136456,0.104838187,0.049504464,0.539456382,1.350343775,41.7623586,165.9355316,47.36169053,0.038484052,6.184527985,4.026057725,0.542044978,-6.069179811,1.831226693
0.070828791,0.538689721,0.09885387,0.092890518,63.78363806,1.990939688,0.206923082,0.488940466,9.929579343,0.481154153,0.205427762,4.023103626,0.121414105,0.119734364,0.022522719,212.808466,0.681710716,4.061596584,1.46928834,34.26761266,16.70753771,463.3205154,10.19405056,0.383570181,0.263447522,5.239384774,1.161507912,0.026030103,0.689611274,35.94099711,124.7909747,39.32651709,51.99232733,420.5304863,0.125835578,0.211453005,0.064431218,0.736713008,1.697374827,74.44579505,136.4259614,63.82490077,0.102572567,3.624814657,3.504709802,0.605398348,0.302057269,1.54983317
0.066132229,0.527141712,0.103527639,0.212872573,100.275659,1.914242989,0.488601895,0.163038705,9.974750619,0.4041138,0.484903122,3.958880325,0.074518326,0.106979241,0.018525931,192.7184908,1.205781922,4.012236561,1.602657229,36.10022161,18.80425565,520.9699079,12.99137309,0.735761798,0.280757454,5.88913931,1.27149117,0.10157746,0.62569165,61.65075639,166.9531915,48.8441896,54.46866945,661.8684935,0.467938596,0.186227971,0.27142473,2.300984146,1.303946576,54.9315154,159.1929643,67.2384064,0.037470812,6.245105969,4.100222312,0.624308659,0.336177105,1.543513248
0.066703305,0.52237417,0.092307634,0.059409163,101.9515403,2.397876654,0.265744942,0.079812664,9.989860822,0.327710482,0.482732759,3.947444525,0.081516289,0.067367236,0.009063031,211.8629793,1.445148144,4.033262326,0.862776465,35.98595986,21.60966376,197.3479304,11.47450608,0.610918043,0.200418863,3.891314037,2.258726079,0.149280705,0.65227838,64.32001684,128.2146934,45.74979523,39.49836077,805.5976016,0.31231443,0.216176201,0.048282567,5.289842898,1.282598337,70.48031008,120.6321946,63.5334467,0.047093544,5.731303716,1.504824122,0.643424312,0.345404307,2.348361138
0.064582366,0.612333164,0.091375273,0.182658225,80.474138,2.133468768,0.104124293,0.185804821,9.934153258,0.446070515,0.395181457,4.008011447,0.077575871,0.089231231,0.07883416,165.2807739,1.304209636,4.000842526,0.385335354,35.54345299,19.49528467,466.2755641,11.52599707,0.447209861,0.279555723,7.265111358,1.189475704,0.135980566,0.685221565,58.82647773,115.2503613,45.42728528,43.89053113,255.9138675,0.171131393,0.179370078,0.1211748,6.628088996,1.557186081,40.92501336,140.9583456,58.8757252,0.035358297,4.204380413,5.999062077,0.665533424,0.429155219,1.556997056
0.063729312,0.570033579,0.110100903,0.114779603,85.13456744,2.462242853,0.016335779,0.329852756,10.02208193,0.515212557,0.519170322,3.997447865,0.008086616,0.068432846,0.071835591,236.0313661,1.098024947,3.942501321,1.105347174,35.66616269,20.11602151,310.6275245,11.71589423,0.752770849,0.180971087,6.507938644,1.090408801,0.083113082,0.590661101,59.83275271,116.4846767,37.11223619,42.69670545,790.3684006,0.228083011,0.110553004,0.233704941,2.460767071,1.769728215,50.92507314,143.1407273,66.22990047,0.069226788,6.040480213,4.772167217,0.569132937,0.222947242,3.216447498
